matrix1	part1	matrix2	part2	count
Borowiec2015_Total1080	OG291.fasta.aln_gene341	Whelan2015_D20	Gene_0135	64
Borowiec2015_Total1080	OG292.fasta.aln_gene342	Simion2017	V2META12942-42-Calc_Hmm10-BMGE05	34
Borowiec2015_Total1080	OG293.fasta.aln_gene343	Simion2017	V2META13343-42-Calc_Hmm10-BMGE05	4
Borowiec2015_Total1080	OG294.fasta.aln_gene344	Borowiec2015_Best108	OG294.fasta.aln_gene33	365
Borowiec2015_Total1080	OG294.fasta.aln_gene344	Ryan2013_est	gene208	76
Borowiec2015_Total1080	OG294.fasta.aln_gene344	Simion2017	V2META10658-2-42-Calc_Hmm10-BMGE05	57
Borowiec2015_Total1080	OG294.fasta.aln_gene344	Whelan2017_full	Subset31_02	23
Borowiec2015_Total1080	OG295.fasta.aln_gene345	Borowiec2015_Best108	OG295.fasta.aln_gene34	415
Borowiec2015_Total1080	OG295.fasta.aln_gene345	Simion2017	V2META12315-42-Calc_Hmm10-BMGE05	34
Borowiec2015_Total1080	OG295.fasta.aln_gene345	Whelan2015_D1	Gene_0410	3
Borowiec2015_Total1080	OG297.fasta.aln_gene347	Simion2017	V2META14055-42-Calc_Hmm10-BMGE05	99
Borowiec2015_Total1080	OG298.fasta.aln_gene348	Borowiec2015_Best108	OG298.fasta.aln_gene35	362
Borowiec2015_Total1080	OG298.fasta.aln_gene348	Hejnol2009	Tribe1786_0	11
Borowiec2015_Total1080	OG298.fasta.aln_gene348	Ryan2013_est	gene195	17
Borowiec2015_Total1080	OG298.fasta.aln_gene348	Whelan2015_D1	Gene_0017	32
Borowiec2015_Total1080	OG298.fasta.aln_gene348	Whelan2015_D10	Gene_0017	31
Borowiec2015_Total1080	OG298.fasta.aln_gene348	Whelan2015_D20	Gene_0017	30
Borowiec2015_Total1080	OG298.fasta.aln_gene348	Whelan2017_full	Subset2_01	20
Borowiec2015_Total1080	OG299.fasta.aln_gene349	Hejnol2009	Tribe2262_0	220
Borowiec2015_Total1080	OG299.fasta.aln_gene349	Whelan2017_full	Subset29_07	60
Borowiec2015_Total1080	OG299.fasta.aln_gene349	Whelan2017_strict	Subset4_01	72
Borowiec2015_Total1080	OG3.fasta.aln_gene457	Borowiec2015_Best108	OG3.fasta.aln_gene48	281
Borowiec2015_Total1080	OG3.fasta.aln_gene457	Chang2015	cct_01	128
Borowiec2015_Total1080	OG3.fasta.aln_gene457	Philippe2009	Gene_0007	34
Borowiec2015_Total1080	OG3.fasta.aln_gene457	Simion2017	V2META10144-2-2-2-2-42-Calc_Hmm10-BMGE05	134
Borowiec2015_Total1080	OG30.fasta.aln_gene361	Borowiec2015_Best108	OG30.fasta.aln_gene38	392
Borowiec2015_Total1080	OG30.fasta.aln_gene361	Ryan2013_est	gene339	13
Borowiec2015_Total1080	OG30.fasta.aln_gene361	Simion2017	V2META11247-2-42-Calc_Hmm10-BMGE05	10
Borowiec2015_Total1080	OG30.fasta.aln_gene361	Whelan2017_full	Subset11_05	20
Borowiec2015_Total1080	OG300.fasta.aln_gene351	Simion2017	V2META15329-42-Calc_Hmm10-BMGE05	326
Borowiec2015_Total1080	OG301.fasta.aln_gene352	Whelan2017_strict	Subset22_01	62
Borowiec2015_Total1080	OG302.fasta.aln_gene353	Borowiec2015_Best108	OG302.fasta.aln_gene37	354
Borowiec2015_Total1080	OG302.fasta.aln_gene353	Hejnol2009	Tribe3448_0	21
Borowiec2015_Total1080	OG304.fasta.aln_gene355	Hejnol2009	Tribe2175_0	18
Borowiec2015_Total1080	OG304.fasta.aln_gene355	Simion2017	V2META13445-42-Calc_Hmm10-BMGE05	7
Borowiec2015_Total1080	OG305.fasta.aln_gene356	Simion2017	V2META13155-42-Calc_Hmm10-BMGE05	35
Borowiec2015_Total1080	OG306.fasta.aln_gene357	Hejnol2009	Tribe1437_0	11
Borowiec2015_Total1080	OG306.fasta.aln_gene357	Ryan2013_est	gene295	46
Borowiec2015_Total1080	OG306.fasta.aln_gene357	Simion2017	V2META14185-42-Calc_Hmm10-BMGE05	26
Borowiec2015_Total1080	OG307.fasta.aln_gene358	Simion2017	V2META12235-42-Calc_Hmm10-BMGE05	6
Borowiec2015_Total1080	OG307.fasta.aln_gene358	Whelan2015_D1	Gene_0874	12
Borowiec2015_Total1080	OG307.fasta.aln_gene358	Whelan2015_D10	Gene_0874	11
Borowiec2015_Total1080	OG307.fasta.aln_gene358	Whelan2015_D20	Gene_0874	11
Borowiec2015_Total1080	OG308.fasta.aln_gene359	Dunn2008	Tribe716	17
Borowiec2015_Total1080	OG308.fasta.aln_gene359	Hejnol2009	Tribe832_0	4
Borowiec2015_Total1080	OG308.fasta.aln_gene359	Ryan2013_est	gene198	64
Borowiec2015_Total1080	OG309.fasta.aln_gene360	Hejnol2009	Tribe2504_0	67
Borowiec2015_Total1080	OG309.fasta.aln_gene360	Ryan2013_est	gene362	75
Borowiec2015_Total1080	OG309.fasta.aln_gene360	Simion2017	V2META14210-42-Calc_Hmm10-BMGE05	18
Borowiec2015_Total1080	OG310.fasta.aln_gene362	Chang2015	l12e_01	103
Borowiec2015_Total1080	OG310.fasta.aln_gene362	Dunn2008	Tribe225	206
Borowiec2015_Total1080	OG310.fasta.aln_gene362	Nosenko2013_ribo_11057	KOG0886_01	62
Borowiec2015_Total1080	OG310.fasta.aln_gene362	Nosenko2013_ribo_14615	KOG0886_01	75
Borowiec2015_Total1080	OG310.fasta.aln_gene362	Philippe2009	Gene_0027	179
Borowiec2015_Total1080	OG311.fasta.aln_gene363	Ryan2013_est	gene266	3
Borowiec2015_Total1080	OG313.fasta.aln_gene365	Dunn2008	Tribe460	45
Borowiec2015_Total1080	OG313.fasta.aln_gene365	Ryan2013_est	gene66	59
Borowiec2015_Total1080	OG314.fasta.aln_gene366	Simion2017	V2META12754-42-Calc_Hmm10-BMGE05	11
Borowiec2015_Total1080	OG315.fasta.aln_gene367	Hejnol2009	Tribe2726_0	80
Borowiec2015_Total1080	OG315.fasta.aln_gene367	Simion2017	V2META13630-42-Calc_Hmm10-BMGE05	58
Borowiec2015_Total1080	OG315.fasta.aln_gene367	Whelan2015_D1	Gene_0045	52
Borowiec2015_Total1080	OG315.fasta.aln_gene367	Whelan2015_D10	Gene_0045	56
Borowiec2015_Total1080	OG315.fasta.aln_gene367	Whelan2015_D20	Gene_0045	50
Borowiec2015_Total1080	OG316.fasta.aln_gene368	Hejnol2009	Tribe2124_0	111
Borowiec2015_Total1080	OG317.fasta.aln_gene369	Simion2017	V2META10324-1-42-Calc_Hmm10-BMGE05	176
Borowiec2015_Total1080	OG318.fasta.aln_gene370	Simion2017	V2META12166-42-Calc_Hmm10-BMGE05	22
Borowiec2015_Total1080	OG319.fasta.aln_gene371	Simion2017	V2META13660-42-Calc_Hmm10-BMGE05	75
Borowiec2015_Total1080	OG320.fasta.aln_gene372	Moroz2014_3d	0935	16
Borowiec2015_Total1080	OG320.fasta.aln_gene372	Simion2017	V2META13748-2-42-Calc_Hmm10-BMGE05	35
Borowiec2015_Total1080	OG322.fasta.aln_gene374	Whelan2017_full	Subset14_02	3
Borowiec2015_Total1080	OG323.fasta.aln_gene375	Hejnol2009	Tribe2017_0	34
Borowiec2015_Total1080	OG323.fasta.aln_gene375	Ryan2013_est	gene400	147
Borowiec2015_Total1080	OG325.fasta.aln_gene377	Hejnol2009	Tribe2953_0	10
Borowiec2015_Total1080	OG325.fasta.aln_gene377	Whelan2015_D1	Gene_0257	26
Borowiec2015_Total1080	OG325.fasta.aln_gene377	Whelan2015_D10	Gene_0257	27
Borowiec2015_Total1080	OG325.fasta.aln_gene377	Whelan2015_D20	Gene_0257	25
Borowiec2015_Total1080	OG326.fasta.aln_gene378	Chang2015	rpl21	103
Borowiec2015_Total1080	OG326.fasta.aln_gene378	Nosenko2013_ribo_11057	KOG1732	37
Borowiec2015_Total1080	OG326.fasta.aln_gene378	Nosenko2013_ribo_14615	KOG1732	85
Borowiec2015_Total1080	OG326.fasta.aln_gene378	Philippe2009	Gene_0063	172
Borowiec2015_Total1080	OG327.fasta.aln_gene379	Borowiec2015_Best108	OG327.fasta.aln_gene39	312
Borowiec2015_Total1080	OG327.fasta.aln_gene379	Hejnol2009	Tribe1698_0	16
Borowiec2015_Total1080	OG327.fasta.aln_gene379	Ryan2013_est	gene56	42
Borowiec2015_Total1080	OG327.fasta.aln_gene379	Simion2017	V2META13368-42-Calc_Hmm10-BMGE05	20
Borowiec2015_Total1080	OG328.fasta.aln_gene380	Hejnol2009	Tribe4938_0	59
Borowiec2015_Total1080	OG328.fasta.aln_gene380	Simion2017	V2META14022-42-Calc_Hmm10-BMGE05	15
Borowiec2015_Total1080	OG329.fasta.aln_gene381	Hejnol2009	Tribe2144_0	63
Borowiec2015_Total1080	OG329.fasta.aln_gene381	Ryan2013_est	gene333	85
Borowiec2015_Total1080	OG329.fasta.aln_gene381	Simion2017	V2META14140-42-Calc_Hmm10-BMGE05	37
Borowiec2015_Total1080	OG330.fasta.aln_gene382	Hejnol2009	Tribe1702_0	18
Borowiec2015_Total1080	OG330.fasta.aln_gene382	Ryan2013_est	gene386	91
Borowiec2015_Total1080	OG330.fasta.aln_gene382	Whelan2017_strict	Subset23_01	15
Borowiec2015_Total1080	OG331.fasta.aln_gene383	Hejnol2009	Tribe2332_0	136
Borowiec2015_Total1080	OG331.fasta.aln_gene383	Simion2017	V2META13633-42-Calc_Hmm10-BMGE05	5
Borowiec2015_Total1080	OG332.fasta.aln_gene384	Simion2017	V2META11741-42-Calc_Hmm10-BMGE05	2
Borowiec2015_Total1080	OG333.fasta.aln_gene385	Hejnol2009	Tribe1404_0	164
Borowiec2015_Total1080	OG333.fasta.aln_gene385	Simion2017	V2META14082-42-Calc_Hmm10-BMGE05	23
Borowiec2015_Total1080	OG334.fasta.aln_gene386	Hejnol2009	Tribe3155_0	17
Borowiec2015_Total1080	OG335.fasta.aln_gene387	Borowiec2015_Best108	OG335.fasta.aln_gene40	372
Borowiec2015_Total1080	OG335.fasta.aln_gene387	Nosenko2013_nonribo_9187	KOG2541	64
Borowiec2015_Total1080	OG337.fasta.aln_gene389	Chang2015	if2g	241
Borowiec2015_Total1080	OG337.fasta.aln_gene389	Hejnol2009	Tribe2206_0	6
Borowiec2015_Total1080	OG337.fasta.aln_gene389	Philippe2009	Gene_0024	102
Borowiec2015_Total1080	OG338.fasta.aln_gene390	Whelan2017_strict	Subset11_01	17
Borowiec2015_Total1080	OG339.fasta.aln_gene391	Simion2017	V2META14054-42-Calc_Hmm10-BMGE05	6
Borowiec2015_Total1080	OG339.fasta.aln_gene391	Whelan2017_full	Subset17_01	51
Borowiec2015_Total1080	OG340.fasta.aln_gene393	Dunn2008	Tribe895	163
Borowiec2015_Total1080	OG340.fasta.aln_gene393	Hejnol2009	Tribe1195_0	18
Borowiec2015_Total1080	OG340.fasta.aln_gene393	Ryan2013_est	gene223	11
Borowiec2015_Total1080	OG340.fasta.aln_gene393	Simion2017	V2META13780-42-Calc_Hmm10-BMGE05	5
Borowiec2015_Total1080	OG341.fasta.aln_gene394	Simion2017	V2META14030-42-Calc_Hmm10-BMGE05	31
Borowiec2015_Total1080	OG341.fasta.aln_gene394	Whelan2015_D1	Gene_0268	94
Borowiec2015_Total1080	OG341.fasta.aln_gene394	Whelan2015_D10	Gene_0268	98
Borowiec2015_Total1080	OG341.fasta.aln_gene394	Whelan2015_D20	Gene_0268	83
Borowiec2015_Total1080	OG341.fasta.aln_gene394	Whelan2017_full	Subset21_02	51
Borowiec2015_Total1080	OG342.fasta.aln_gene395	Ryan2013_est	gene13	7
Borowiec2015_Total1080	OG342.fasta.aln_gene395	Simion2017	V2META13010-42-Calc_Hmm10-BMGE05	6
Borowiec2015_Total1080	OG344.fasta.aln_gene397	Dunn2008	Tribe532	188
Borowiec2015_Total1080	OG344.fasta.aln_gene397	Simion2017	V2META14933-42-Calc_Hmm10-BMGE05	1
Borowiec2015_Total1080	OG347.fasta.aln_gene400	Ryan2013_est	gene148	107
Borowiec2015_Total1080	OG347.fasta.aln_gene400	Simion2017	V2META13611-42-Calc_Hmm10-BMGE05	29
Borowiec2015_Total1080	OG348.fasta.aln_gene401	Ryan2013_est	gene322	96
Borowiec2015_Total1080	OG348.fasta.aln_gene401	Simion2017	V2META13788-42-Calc_Hmm10-BMGE05	51
Borowiec2015_Total1080	OG35.fasta.aln_gene414	Nosenko2013_nonribo_9187	KOG0594	37
Borowiec2015_Total1080	OG350.fasta.aln_gene404	Simion2017	V2META12981-42-Calc_Hmm10-BMGE05	63
Borowiec2015_Total1080	OG350.fasta.aln_gene404	Whelan2015_D1	Gene_0548	25
Borowiec2015_Total1080	OG350.fasta.aln_gene404	Whelan2015_D10	Gene_0548	26
Borowiec2015_Total1080	OG351.fasta.aln_gene405	Simion2017	V2META13283-42-Calc_Hmm10-BMGE05	2
Borowiec2015_Total1080	OG351.fasta.aln_gene405	Whelan2015_D1	Gene_0745	10
Borowiec2015_Total1080	OG351.fasta.aln_gene405	Whelan2015_D10	Gene_0745	10
Borowiec2015_Total1080	OG351.fasta.aln_gene405	Whelan2015_D20	Gene_0745	9
Borowiec2015_Total1080	OG351.fasta.aln_gene405	Whelan2017_full	Subset12_06	22
Borowiec2015_Total1080	OG353.fasta.aln_gene407	Moroz2014_3d	0415	14
Borowiec2015_Total1080	OG353.fasta.aln_gene407	Whelan2015_D1	Gene_0415	46
Borowiec2015_Total1080	OG353.fasta.aln_gene407	Whelan2015_D10	Gene_0415	50
Borowiec2015_Total1080	OG353.fasta.aln_gene407	Whelan2015_D20	Gene_0415	44
Borowiec2015_Total1080	OG354.fasta.aln_gene408	Hejnol2009	Tribe2557_0	9
Borowiec2015_Total1080	OG354.fasta.aln_gene408	Ryan2013_est	gene344	68
Borowiec2015_Total1080	OG354.fasta.aln_gene408	Simion2017	V2META13923-42-Calc_Hmm10-BMGE05	20
Borowiec2015_Total1080	OG355.fasta.aln_gene409	Simion2017	V2META13563-42-Calc_Hmm10-BMGE05	5
Borowiec2015_Total1080	OG355.fasta.aln_gene409	Whelan2017_full	Subset21_10	15
Borowiec2015_Total1080	OG355.fasta.aln_gene409	Whelan2017_strict	Subset3_01	43
Borowiec2015_Total1080	OG356.fasta.aln_gene410	Hejnol2009	Tribe1990_0	9
Borowiec2015_Total1080	OG356.fasta.aln_gene410	Ryan2013_est	gene321	12
Borowiec2015_Total1080	OG356.fasta.aln_gene410	Simion2017	V2META15707-42-Calc_Hmm10-BMGE05	12
Borowiec2015_Total1080	OG357.fasta.aln_gene411	Whelan2015_D1	Gene_0639	22
Borowiec2015_Total1080	OG357.fasta.aln_gene411	Whelan2015_D10	Gene_0639	21
Borowiec2015_Total1080	OG357.fasta.aln_gene411	Whelan2015_D20	Gene_0639	18
Borowiec2015_Total1080	OG357.fasta.aln_gene411	Whelan2017_full	Subset33_01	19
Borowiec2015_Total1080	OG358.fasta.aln_gene412	Hejnol2009	Tribe4059_0	23
Borowiec2015_Total1080	OG359.fasta.aln_gene413	Hejnol2009	Tribe4116_0	27
Borowiec2015_Total1080	OG36.fasta.aln_gene424	Nosenko2013_nonribo_9187	KOG0594	13
Borowiec2015_Total1080	OG36.fasta.aln_gene424	Simion2017	V2META10423-1-1-42-Calc_Hmm10-BMGE05	103
Borowiec2015_Total1080	OG360.fasta.aln_gene415	Chang2015	rpl18	17
Borowiec2015_Total1080	OG360.fasta.aln_gene415	Dunn2008	Tribe179	343
Borowiec2015_Total1080	OG360.fasta.aln_gene415	Hejnol2009	Tribe276_0	60
Borowiec2015_Total1080	OG360.fasta.aln_gene415	Nosenko2013_ribo_11057	KOG1714	3
Borowiec2015_Total1080	OG360.fasta.aln_gene415	Nosenko2013_ribo_14615	KOG1714	16
Borowiec2015_Total1080	OG360.fasta.aln_gene415	Philippe2009	Gene_0059	17
Borowiec2015_Total1080	OG360.fasta.aln_gene415	Ryan2013_est	gene221	80
Borowiec2015_Total1080	OG361.fasta.aln_gene416	Moroz2014_3d	0960	70
Borowiec2015_Total1080	OG361.fasta.aln_gene416	Whelan2015_D1	Gene_0960	22
Borowiec2015_Total1080	OG361.fasta.aln_gene416	Whelan2017_full	Subset4_18	12
Borowiec2015_Total1080	OG362.fasta.aln_gene417	Hejnol2009	Tribe4595_0	77
Borowiec2015_Total1080	OG364.fasta.aln_gene418	Borowiec2015_Best108	OG364.fasta.aln_gene41	373
Borowiec2015_Total1080	OG364.fasta.aln_gene418	Simion2017	V2META12519-42-Calc_Hmm10-BMGE05	25
Borowiec2015_Total1080	OG365.fasta.aln_gene419	Borowiec2015_Best108	OG365.fasta.aln_gene42	246
Borowiec2015_Total1080	OG365.fasta.aln_gene419	Hejnol2009	Tribe3231_0	14
Borowiec2015_Total1080	OG365.fasta.aln_gene419	Simion2017	V2META13159-42-Calc_Hmm10-BMGE05	21
Borowiec2015_Total1080	OG366.fasta.aln_gene420	Borowiec2015_Best108	OG366.fasta.aln_gene43	92
Borowiec2015_Total1080	OG366.fasta.aln_gene420	Ryan2013_est	gene341	23
Borowiec2015_Total1080	OG369.fasta.aln_gene423	Simion2017	V2META13632-42-Calc_Hmm10-BMGE05	14
Borowiec2015_Total1080	OG37.fasta.aln_gene434	Nosenko2013_nonribo_9187	KOG0594	18
Borowiec2015_Total1080	OG370.fasta.aln_gene425	Borowiec2015_Best108	OG370.fasta.aln_gene44	368
Borowiec2015_Total1080	OG371.fasta.aln_gene426	Simion2017	V2META11909-42-Calc_Hmm10-BMGE05	96
Borowiec2015_Total1080	OG375.fasta.aln_gene429	Simion2017	V2META13292-42-Calc_Hmm10-BMGE05	62
Borowiec2015_Total1080	OG376.fasta.aln_gene430	Simion2017	V2META13514-42-Calc_Hmm10-BMGE05	39
Borowiec2015_Total1080	OG377.fasta.aln_gene431	Hejnol2009	Tribe3025_0	83
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Borowiec2015_Best108	OG378.fasta.aln_gene45	246
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Chang2015	orf2	48
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Hejnol2009	Tribe2779_0	39
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Moroz2014_3d	0483	22
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Ryan2013_est	gene391	44
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Simion2017	V2META13108-42-Calc_Hmm10-BMGE05	189
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Whelan2017_full	Subset31_01	17
Borowiec2015_Total1080	OG378.fasta.aln_gene432	Whelan2017_strict	Subset26	15
Borowiec2015_Total1080	OG379.fasta.aln_gene433	Borowiec2015_Best108	OG379.fasta.aln_gene46	436
Borowiec2015_Total1080	OG379.fasta.aln_gene433	Simion2017	V2META14298-42-Calc_Hmm10-BMGE05	2
Borowiec2015_Total1080	OG38.fasta.aln_gene445	Nosenko2013_nonribo_9187	KOG0594	1
Borowiec2015_Total1080	OG380.fasta.aln_gene435	Simion2017	V2META14789-42-Calc_Hmm10-BMGE05	7
Borowiec2015_Total1080	OG381.fasta.aln_gene436	Whelan2015_D1	Gene_0681	46
Borowiec2015_Total1080	OG381.fasta.aln_gene436	Whelan2015_D10	Gene_0681	63
Borowiec2015_Total1080	OG381.fasta.aln_gene436	Whelan2015_D20	Gene_0681	20
Borowiec2015_Total1080	OG382.fasta.aln_gene437	Moroz2014_3d	0614	9
Borowiec2015_Total1080	OG382.fasta.aln_gene437	Whelan2015_D1	Gene_0614	28
Borowiec2015_Total1080	OG382.fasta.aln_gene437	Whelan2015_D10	Gene_0614	27
Borowiec2015_Total1080	OG382.fasta.aln_gene437	Whelan2015_D20	Gene_0614	26
Borowiec2015_Total1080	OG382.fasta.aln_gene437	Whelan2017_full	Subset22_05	30
Borowiec2015_Total1080	OG383.fasta.aln_gene438	Ryan2013_est	gene222	19
Borowiec2015_Total1080	OG383.fasta.aln_gene438	Simion2017	V2META12900-42-Calc_Hmm10-BMGE05	10
Borowiec2015_Total1080	OG384.fasta.aln_gene439	Borowiec2015_Best108	OG384.fasta.aln_gene47	124
Borowiec2015_Total1080	OG384.fasta.aln_gene439	Simion2017	V2META14137-42-Calc_Hmm10-BMGE05	5
Borowiec2015_Total1080	OG384.fasta.aln_gene439	Whelan2017_full	Subset22_06	21
Borowiec2015_Total1080	OG384.fasta.aln_gene439	Whelan2017_strict	Subset21_01	25
Borowiec2015_Total1080	OG385.fasta.aln_gene440	Simion2017	V2META15366-42-Calc_Hmm10-BMGE05	23
Borowiec2015_Total1080	OG386.fasta.aln_gene441	Ryan2013_est	gene58	51
Borowiec2015_Total1080	OG386.fasta.aln_gene441	Simion2017	V2META11295-1-42-Calc_Hmm10-BMGE05	40
Borowiec2015_Total1080	OG387.fasta.aln_gene442	Simion2017	V2META13818-42-Calc_Hmm10-BMGE05	177
Borowiec2015_Total1080	OG388.fasta.aln_gene443	Hejnol2009	Tribe2592_0	89
Borowiec2015_Total1080	OG388.fasta.aln_gene443	Simion2017	V2META15421-42-Calc_Hmm10-BMGE05	48
Borowiec2015_Total1080	OG39.fasta.aln_gene456	Borowiec2015_Total1080	OG40.fasta.aln_gene468	3
Borowiec2015_Total1080	OG39.fasta.aln_gene456	Simion2017	V2META10423-1-1-42-Calc_Hmm10-BMGE05	1
Borowiec2015_Total1080	OG390.fasta.aln_gene446	Chang2015	rpl12b	114
Borowiec2015_Total1080	OG390.fasta.aln_gene446	Dunn2008	Tribe213	166
Borowiec2015_Total1080	OG390.fasta.aln_gene446	Nosenko2013_ribo_11057	KOG0886	67
Borowiec2015_Total1080	OG390.fasta.aln_gene446	Nosenko2013_ribo_14615	KOG0886	134
Borowiec2015_Total1080	OG390.fasta.aln_gene446	Philippe2009	Gene_0053	149
Borowiec2015_Total1080	OG390.fasta.aln_gene446	Whelan2017_strict	Subset1_01	18
Borowiec2015_Total1080	OG391.fasta.aln_gene447	Hejnol2009	Tribe2963_0	94
Borowiec2015_Total1080	OG391.fasta.aln_gene447	Simion2017	V2META14974-42-Calc_Hmm10-BMGE05	2
Borowiec2015_Total1080	OG395.fasta.aln_gene451	Moroz2014_3d	0205	3
Borowiec2015_Total1080	OG395.fasta.aln_gene451	Simion2017	V2META12748-42-Calc_Hmm10-BMGE05	1
Borowiec2015_Total1080	OG395.fasta.aln_gene451	Whelan2015_D1	Gene_0205	16
Borowiec2015_Total1080	OG395.fasta.aln_gene451	Whelan2017_full	Subset13_02	89
Borowiec2015_Total1080	OG396.fasta.aln_gene452	Simion2017	V2META14886-42-Calc_Hmm10-BMGE05	10
Borowiec2015_Total1080	OG397.fasta.aln_gene453	Dunn2008	Tribe1006	81
Borowiec2015_Total1080	OG397.fasta.aln_gene453	Hejnol2009	Tribe1286_0	40
Borowiec2015_Total1080	OG398.fasta.aln_gene454	Dunn2008	Tribe586	188
Borowiec2015_Total1080	OG398.fasta.aln_gene454	Hejnol2009	Tribe804_0	184
Borowiec2015_Total1080	OG398.fasta.aln_gene454	Simion2017	V2META14101-42-Calc_Hmm10-BMGE05	16
Borowiec2015_Total1080	OG4.fasta.aln_gene564	Borowiec2015_Best108	OG4.fasta.aln_gene62	262
Borowiec2015_Total1080	OG4.fasta.aln_gene564	Chang2015	cct_01	157
Borowiec2015_Total1080	OG4.fasta.aln_gene564	Philippe2009	Gene_0009	75
Borowiec2015_Total1080	OG40.fasta.aln_gene468	Simion2017	V2META10155-1-42-Calc_Hmm10-BMGE05	217
Borowiec2015_Total1080	OG401.fasta.aln_gene459	Whelan2017_full	Subset10_16	21
Borowiec2015_Total1080	OG402.fasta.aln_gene460	Hejnol2009	Tribe2912_0	165
Borowiec2015_Total1080	OG402.fasta.aln_gene460	Simion2017	V2META13470-42-Calc_Hmm10-BMGE05	18
Borowiec2015_Total1080	OG403.fasta.aln_gene461	Simion2017	V2META12952-42-Calc_Hmm10-BMGE05	89
Borowiec2015_Total1080	OG403.fasta.aln_gene461	Whelan2015_D1	Gene_0037	15
Borowiec2015_Total1080	OG403.fasta.aln_gene461	Whelan2015_D10	Gene_0037	17
Borowiec2015_Total1080	OG403.fasta.aln_gene461	Whelan2015_D20	Gene_0037	13
Borowiec2015_Total1080	OG404.fasta.aln_gene462	Hejnol2009	Tribe2626_0	26
Borowiec2015_Total1080	OG406.fasta.aln_gene464	Borowiec2015_Best108	OG81.fasta.aln_gene96	1
Borowiec2015_Total1080	OG406.fasta.aln_gene464	Borowiec2015_Total1080	OG81.fasta.aln_gene899	1
Borowiec2015_Total1080	OG406.fasta.aln_gene464	Ryan2013_est	gene181	94
Borowiec2015_Total1080	OG406.fasta.aln_gene464	Simion2017	V2META13837-42-Calc_Hmm10-BMGE05	17
Borowiec2015_Total1080	OG407.fasta.aln_gene465	Simion2017	V2META14820-42-Calc_Hmm10-BMGE05	41
Borowiec2015_Total1080	OG407.fasta.aln_gene465	Whelan2015_D1	Gene_0337	5
Borowiec2015_Total1080	OG407.fasta.aln_gene465	Whelan2017_full	Subset26_02	7
Borowiec2015_Total1080	OG407.fasta.aln_gene465	Whelan2017_strict	Subset15_01	7
Borowiec2015_Total1080	OG408.fasta.aln_gene466	Borowiec2015_Best108	OG408.fasta.aln_gene49	424
Borowiec2015_Total1080	OG409.fasta.aln_gene467	Hejnol2009	Tribe2683_0	110
Borowiec2015_Total1080	OG409.fasta.aln_gene467	Ryan2013_est	gene146	140
Borowiec2015_Total1080	OG409.fasta.aln_gene467	Whelan2015_D1	Gene_0066	43
Borowiec2015_Total1080	OG409.fasta.aln_gene467	Whelan2015_D10	Gene_0066	44
Borowiec2015_Total1080	OG409.fasta.aln_gene467	Whelan2015_D20	Gene_0066	39
Borowiec2015_Total1080	OG409.fasta.aln_gene467	Whelan2017_strict	Subset6	47
Borowiec2015_Total1080	OG410.fasta.aln_gene469	Simion2017	V2META14155-42-Calc_Hmm10-BMGE05	15
Borowiec2015_Total1080	OG411.fasta.aln_gene470	Simion2017	V2META13738-42-Calc_Hmm10-BMGE05	9
Borowiec2015_Total1080	OG414.fasta.aln_gene473	Hejnol2009	Tribe2113_0	211
Borowiec2015_Total1080	OG414.fasta.aln_gene473	Ryan2013_est	gene212	48
Borowiec2015_Total1080	OG414.fasta.aln_gene473	Simion2017	V2META13333-42-Calc_Hmm10-BMGE05	169
Borowiec2015_Total1080	OG414.fasta.aln_gene473	Whelan2015_D1	Gene_0062	4
Borowiec2015_Total1080	OG414.fasta.aln_gene473	Whelan2015_D10	Gene_0062	3
Borowiec2015_Total1080	OG414.fasta.aln_gene473	Whelan2015_D20	Gene_0062	1
Borowiec2015_Total1080	OG415.fasta.aln_gene474	Ryan2013_est	gene299	25
Borowiec2015_Total1080	OG415.fasta.aln_gene474	Simion2017	V2META15344-42-Calc_Hmm10-BMGE05	4
Borowiec2015_Total1080	OG416.fasta.aln_gene475	Simion2017	V2META13183-42-Calc_Hmm10-BMGE05	4
Borowiec2015_Total1080	OG417.fasta.aln_gene476	Hejnol2009	Tribe1803_0	79
Borowiec2015_Total1080	OG417.fasta.aln_gene476	Ryan2013_est	gene5	34
Borowiec2015_Total1080	OG417.fasta.aln_gene476	Simion2017	V2META14202-42-Calc_Hmm10-BMGE05	7
Borowiec2015_Total1080	OG418.fasta.aln_gene477	Hejnol2009	Tribe2647_0	31
Borowiec2015_Total1080	OG418.fasta.aln_gene477	Simion2017	V2META11673-42-Calc_Hmm10-BMGE05	10
Borowiec2015_Total1080	OG419.fasta.aln_gene478	Simion2017	V2META14609-42-Calc_Hmm10-BMGE05	22
Borowiec2015_Total1080	OG420.fasta.aln_gene480	Simion2017	V2META13795-42-Calc_Hmm10-BMGE05	19
Borowiec2015_Total1080	OG421.fasta.aln_gene481	Hejnol2009	Tribe1600_0	114
Borowiec2015_Total1080	OG421.fasta.aln_gene481	Ryan2013_est	gene83	148
